AromaticRings,MinPartialCharge,BalabanJ,NumRings,nHBDon,nHBAcc,nRot,IDNUMBER,Canonical_SMILES,Cluster
2,-0.4868964108074577,1.4479379687362033,3,1.0,5.0,4.0,Z1580819419,CCn1nc(C)c(NC(=O)N2CCC(Oc3cccnc3)C2)c1C,5
2,-0.4787753647574209,1.4945068753565165,3,1.0,5.0,4.0,Z1733728459,C#CCOc1ccccc1NC(=O)N1CCOC(c2nccs2)C1,5
1,-0.3444610675379862,1.913054874931693,2,1.0,3.0,3.0,Z1506076804,Cc1nc(C(C)(C)NC(=O)[C@H]2CC2(C)C)sc1C,6
1,-0.3420604557755425,1.8945985058549124,2,1.0,3.0,3.0,Z1655339024,Cc1n[nH]c(C)c1C(C)C(=O)N1CCC(N(C)C)CC1,6
1,-0.3474431981246533,1.9489788611726568,2,1.0,3.0,3.0,D348_0009,CCS(=O)(=O)N1CCc2cc(C(=O)NC(C)(C)C)ccc21,6
1,-0.3370475714135215,1.9299844149897727,2,1.0,3.0,3.0,Z1370972475,CNS(=O)(=O)CC(=O)N1CCc2cc(Cl)cc(Cl)c2C1,6
1,-0.3388869411117746,1.969143087324512,2,1.0,3.0,3.0,Z1747829309,Cc1[nH]ncc1C(=O)N1CCN(CC(C)C)C(=O)C1C,6
1,-0.3378833885257142,1.8478951715935088,2,1.0,3.0,3.0,Z2464206837,Cc1ccc(CC(=O)N2CCCCC2C(C)N)cn1,6
1,-0.368310080805264,1.8954399318299464,2,1.0,3.0,3.0,Z2057057919,N#Cc1ccc(CN2C[C@H](F)C[C@H]2C(N)=O)c(Br)c1,6
1,-0.3493060285122769,1.8315815663936168,2,1.0,3.0,3.0,Y031_8187,Cc1ccc(C(=O)NC2CCCCCC2)cc1[N+](=O)[O-],6
1,-0.3663036155591619,1.8723352565659013,2,1.0,3.0,3.0,AP_970_42769144,CC(=O)Nc1ccccc1N1CCN(C(=O)C(C)C)CC1,6
1,-0.3683100807776582,1.9426585294623069,2,1.0,3.0,3.0,Z2057071521,N#Cc1ccc(F)c(CN2C[C@H](F)C[C@H]2C(N)=O)c1,6
1,-0.3694369258398112,1.9262568754069465,2,1.0,3.0,3.0,AP_263_43411937,NC(=O)C1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1,6
1,-0.3530685825976729,1.8279116137732627,2,1.0,3.0,3.0,Z237708986,Cc1nn(C)c(C)c1CC(=O)NC1CCCC(C(F)(F)F)C1,6
1,-0.3493060183551367,1.8254774421591915,2,1.0,3.0,3.0,Y031_8641,O=C(NC1CCCCC1)c1ccc(Cl)c([N+](=O)[O-])c1,6
1,-0.3699455779586618,1.875099332978189,2,1.0,3.0,3.0,Z2045668316,Cc1c(Cl)cccc1N1CCCN(CC(N)=O)CC1,6
1,-0.3301956934063971,1.973080416084368,2,1.0,3.0,3.0,Z439712210,Cc1ccc(S(=O)(=O)N2CCC(CN)CC2)c(Br)c1,6
2,-0.3350952801191373,1.479567413651795,3,1.0,3.0,3.0,Z744633058,CCc1[nH]ncc1C(=O)N1CCN(C(=O)c2cccc(Cl)c2)CC1,7
2,-0.3432466473001352,1.475663460829734,3,1.0,3.0,3.0,Z27634019,CC(NC(=O)c1cc2c(s1)CCCCC2)c1ccccn1,7
2,-0.3351936113437126,1.4744270327283473,3,1.0,3.0,3.0,Z1726895423,CC(Cc1ccc(C(F)(F)F)cc1)NC(=O)N1CCS(=O)(=O)c2ccccc2C1,7
2,-0.3338652377262284,1.480414003392823,3,1.0,3.0,3.0,Z509681898,O=C(NCc1ccsc1)N1CCCC1c1cccnc1,7
2,-0.3350497726538662,1.49387397984424,3,1.0,3.0,3.0,Z963629530,CCc1[nH]ncc1C(=O)N1CCN(C(=O)c2ccc(F)cc2Cl)CC1,7
